node_id:ID,lat:float,lon:float,tipo:string,:LABEL
1091464254,-32.8706631,-68.8421894,Interseccion,Point
1091464265,-32.8708724,-68.8304911,Interseccion,Point
1091464274,-32.8707053,-68.839724,Interseccion,Point
1091464279,-32.871164,-68.8274986,Interseccion,Point
1091464287,-32.8633335,-68.8325134,Interseccion,Point
1091464294,-32.8682847,-68.8335251,Interseccion,Point
1091464302,-32.8659207,-68.842413,Interseccion,Point
1091464305,-32.8705771,-68.8333348,Interseccion,Point
1091464308,-32.8640083,-68.8324423,Interseccion,Point
1091464316,-32.8705934,-68.843498,Interseccion,Point
1091464319,-32.8713884,-68.8189459,Interseccion,Point
1091464339,-32.8666498,-68.8330901,Interseccion,Point
1091465815,-32.8901485,-68.8315585,Interseccion,Point
1091465817,-32.8911432,-68.8344553,Interseccion,Point
1091465820,-32.8902175,-68.8302748,Interseccion,Point
1091465821,-32.8910688,-68.8356583,Interseccion,Point
1091465823,-32.8899364,-68.834365,Interseccion,Point
1091465825,-32.8887037,-68.8342895,Interseccion,Point
1091465827,-32.8877922,-68.8295589,Interseccion,Point
1091465837,-32.8900555,-68.8328046,Interseccion,Point
1091465839,-32.8886514,-68.8355567,Interseccion,Point
1091465841,-32.891329,-68.8316202,Interseccion,Point
1091465843,-32.8888198,-68.831472,Interseccion,Point
1091465845,-32.8898357,-68.8356113,Interseccion,Point
1091465848,-32.8887672,-68.8327467,Interseccion,Point
1091465850,-32.8885938,-68.8369566,Interseccion,Point
1091465855,-32.8874991,-68.8368758,Interseccion,Point
1091465865,-32.8875533,-68.8355062,Interseccion,Point
1091492393,-32.9056869,-68.8621397,Interseccion,Point
1091492394,-32.9162373,-68.8625898,Interseccion,Point
1091492395,-32.9068024,-68.8644484,Interseccion,Point
1091492397,-32.9066738,-68.8620681,Interseccion,Point
1091492398,-32.9078717,-68.8643635,Interseccion,Point
1091492405,-32.9067394,-68.863272,Interseccion,Point
1091492406,-32.9058033,-68.8645119,Interseccion,Point
1091492410,-32.9057557,-68.8633413,Interseccion,Point
1091500021,-32.9056306,-68.8611632,Interseccion,Point
1091515624,-32.8861621,-68.831301,Interseccion,Point
1091515628,-32.8860968,-68.8326354,Interseccion,Point
1091515631,-32.8846519,-68.8367017,Interseccion,Point
1091515638,-32.886036,-68.834112,Interseccion,Point
1091515640,-32.8847301,-68.8353761,Interseccion,Point
1091515641,-32.8835711,-68.836662,Interseccion,Point
1091515643,-32.8859846,-68.8354339,Interseccion,Point
1091515645,-32.8848006,-68.8340463,Interseccion,Point
1091515646,-32.8836185,-68.8353298,Interseccion,Point
1091515649,-32.8859391,-68.8367781,Interseccion,Point
1091515651,-32.8849019,-68.8325818,Interseccion,Point
1091515661,-32.8836687,-68.8339819,Interseccion,Point
1091515663,-32.8849684,-68.8312367,Interseccion,Point
1091515664,-32.8837239,-68.8325375,Interseccion,Point
1091515667,-32.8877613,-68.8300014,Interseccion,Point
1091515672,-32.8837658,-68.8311732,Interseccion,Point
1091515675,-32.8835293,-68.8375422,Interseccion,Point
1091515683,-32.8838084,-68.8297749,Interseccion,Point
1091515685,-32.886277,-68.8289823,Interseccion,Point
1091515687,-32.8862331,-68.8298942,Interseccion,Point
1091563062,-32.8723532,-68.8457185,Interseccion,Point
1091563065,-32.8689583,-68.8529226,Interseccion,Point
1091563067,-32.8716147,-68.8439196,Interseccion,Point
1091563068,-32.8710839,-68.8467154,Interseccion,Point
1091563069,-32.8698635,-68.8477436,Interseccion,Point
1091563070,-32.86928,-68.844882,Interseccion,Point
1091563071,-32.870656,-68.8571225,Interseccion,Point
1091563072,-32.8703532,-68.8531569,Interseccion,Point
1091563084,-32.8703321,-68.8451954,Interseccion,Point
1091563085,-32.8736575,-68.8455303,Interseccion,Point
1091563086,-32.8685624,-68.8460596,Interseccion,Point
1091563088,-32.8690495,-68.8461788,Interseccion,Point
1091563090,-32.8747941,-68.8512484,Interseccion,Point
1091563092,-32.8707268,-68.8578007,Interseccion,Point
1091563095,-32.8719579,-68.8520203,Interseccion,Point
1091563097,-32.8694253,-68.8501476,Interseccion,Point
1091563105,-32.87039,-68.8539142,Interseccion,Point
1091563108,-32.8712652,-68.855869,Interseccion,Point
1091563110,-32.8741205,-68.8488346,Interseccion,Point
1091563113,-32.8738758,-68.8563532,Interseccion,Point
1091563115,-32.8731102,-68.8543377,Interseccion,Point
1091563117,-32.8714157,-68.8449549,Interseccion,Point
1091563120,-32.8743688,-68.8475869,Interseccion,Point
1091563121,-32.8711469,-68.8565246,Interseccion,Point
1091563124,-32.8725993,-68.8484569,Interseccion,Point
1091563132,-32.8737254,-68.8509826,Interseccion,Point
1091563134,-32.8684825,-68.8446752,Interseccion,Point
1091563137,-32.8765894,-68.8534381,Interseccion,Point
1091563139,-32.8715869,-68.8540817,Interseccion,Point
1091563140,-32.8703495,-68.8516679,Interseccion,Point
1091563141,-32.87236,-68.8585683,Interseccion,Point
1091563143,-32.872657,-68.8440647,Interseccion,Point
1091563144,-32.8715082,-68.8504477,Interseccion,Point
1091563145,-32.8705338,-68.8557259,Interseccion,Point
1091563147,-32.8730591,-68.8459012,Interseccion,Point
1091563158,-32.8721263,-68.8469888,Interseccion,Point
1091563159,-32.8708503,-68.8479779,Interseccion,Point
1091563162,-32.872784,-68.8561468,Interseccion,Point
1091563166,-32.8690034,-68.8537048,Interseccion,Point
1091563168,-32.8687942,-68.8500702,Interseccion,Point
1091563170,-32.8762704,-68.8551485,Interseccion,Point
1091563172,-32.875524,-68.8531585,Interseccion,Point
1091563174,-32.873794,-68.8460875,Interseccion,Point
1091563179,-32.8717123,-68.8533848,Interseccion,Point
1091563182,-32.8722125,-68.8506061,Interseccion,Point
1091563184,-32.8728291,-68.8471803,Interseccion,Point
1091563186,-32.8718984,-68.8482644,Interseccion,Point
1091563188,-32.8704383,-68.8502971,Interseccion,Point
1091563191,-32.8713119,-68.845449,Interseccion,Point
1091563193,-32.8707763,-68.858314,Interseccion,Point
1091563194,-32.8726667,-68.8568139,Interseccion,Point
1091563196,-32.8700958,-68.8464691,Interseccion,Point
1091563205,-32.8736382,-68.8576728,Interseccion,Point
1091563208,-32.8686431,-68.8474599,Interseccion,Point
1091563209,-32.8692261,-68.8575641,Interseccion,Point
1091563211,-32.8688747,-68.8514731,Interseccion,Point
1091563213,-32.8725497,-68.8574782,Interseccion,Point
1091563215,-32.8724147,-68.8452113,Interseccion,Point
1091563217,-32.8752191,-68.8548741,Interseccion,Point
1091563218,-32.869107,-68.8555,Interseccion,Point
1091604998,-32.8938375,-68.8346219,Interseccion,Point
1091605000,-32.8933749,-68.8313716,Interseccion,Point
1091605003,-32.8948283,-68.8351343,Interseccion,Point
1091605004,-32.8953565,-68.8350769,Interseccion,Point
1091605006,-32.892756,-68.8345442,Interseccion,Point
1091605008,-32.8955143,-68.8378173,Interseccion,Point
1091605024,-32.8930189,-68.8381563,Interseccion,Point
1091605025,-32.8954104,-68.8347317,Interseccion,Point
1091605026,-32.8942917,-68.8375075,Interseccion,Point
1091605028,-32.8949481,-68.8376597,Interseccion,Point
1091605033,-32.8931242,-68.8381746,Interseccion,Point
1091605037,-32.8941511,-68.8360964,Interseccion,Point
1091605056,-32.8939482,-68.8374421,Interseccion,Point
1091605057,-32.8951539,-68.8363676,Interseccion,Point
1091605059,-32.8943021,-68.8323244,Interseccion,Point
1091605069,-32.8926708,-68.8309795,Interseccion,Point
1091605073,-32.8942773,-68.8384429,Interseccion,Point
1091605087,-32.892995,-68.8373019,Interseccion,Point
1091605091,-32.8937107,-68.8352572,Interseccion,Point
1091605094,-32.8928042,-68.83296,Interseccion,Point
1091605098,-32.8926663,-68.8310999,Interseccion,Point
1091605101,-32.8928134,-68.8325462,Interseccion,Point
1091605108,-32.8941632,-68.833015,Interseccion,Point
1091605131,-32.8942817,-68.8351972,Interseccion,Point
1091605136,-32.8928607,-68.8322808,Interseccion,Point
1091605147,-32.8949104,-68.8346968,Interseccion,Point
1091605150,-32.89289,-68.8353457,Interseccion,Point
1091672883,-32.8971485,-68.8350329,Interseccion,Point
1091672889,-32.8977389,-68.8370352,Interseccion,Point
1091672903,-32.8972756,-68.8342147,Interseccion,Point
1091672905,-32.8965783,-68.8381988,Interseccion,Point
1091672906,-32.9025175,-68.8416945,Interseccion,Point
1091672910,-32.8987463,-68.8372985,Interseccion,Point
1091672912,-32.8980168,-68.8352577,Interseccion,Point
1091672915,-32.8988912,-68.8363964,Interseccion,Point
1091672926,-32.8978746,-68.8361614,Interseccion,Point
1091672930,-32.8997318,-68.8358998,Interseccion,Point
1091672931,-32.9015004,-68.8408537,Interseccion,Point
1091672934,-32.9003562,-68.8404875,Interseccion,Point
1091672938,-32.8990285,-68.835542,Interseccion,Point
1091672940,-32.8993249,-68.8399872,Interseccion,Point
1091682012,-32.8961337,-68.8335076,Interseccion,Point
1091682017,-32.8976547,-68.8210037,Interseccion,Point
1091682018,-32.8963031,-68.833619,Interseccion,Point
1091730766,-32.8994459,-68.8387666,Interseccion,Point
1091730767,-32.903293,-68.8375898,Interseccion,Point
1091730770,-32.9035765,-68.8401401,Interseccion,Point
1091730771,-32.9045185,-68.8379228,Interseccion,Point
1091730792,-32.9014304,-68.837973,Interseccion,Point
1091730795,-32.9041502,-68.8410116,Interseccion,Point
1091730799,-32.9010315,-68.8367787,Interseccion,Point
1091730800,-32.9023899,-68.8395083,Interseccion,Point
1091730801,-32.9043415,-68.83939,Interseccion,Point
1091730802,-32.9029666,-68.8393236,Interseccion,Point
1091730804,-32.9008411,-68.8378244,Interseccion,Point
1091730819,-32.9017686,-68.8393531,Interseccion,Point
1091730823,-32.9031424,-68.8383969,Interseccion,Point
1091730824,-32.9034797,-68.8407563,Interseccion,Point
1091730825,-32.9016095,-68.8402431,Interseccion,Point
1091730828,-32.9006162,-68.8390596,Interseccion,Point
1091730830,-32.9021652,-68.8373079,Interseccion,Point
1091730831,-32.9026109,-68.8382664,Interseccion,Point
1091730834,-32.9012215,-68.8392162,Interseccion,Point
1091730856,-32.9043283,-68.839502,Interseccion,Point
1091730858,-32.9019902,-68.838114,Interseccion,Point
1091730860,-32.9027342,-68.8405558,Interseccion,Point
1091730861,-32.9029075,-68.8396363,Interseccion,Point
1091771956,-32.8915397,-68.8527832,Interseccion,Point
1091771958,-32.890487,-68.8524985,Interseccion,Point
1093177957,-32.878094,-68.8259791,Interseccion,Point
1093177959,-32.8783173,-68.8220231,Interseccion,Point
1093177962,-32.8768663,-68.8232145,Interseccion,Point
1093177968,-32.8780385,-68.8244051,Interseccion,Point
1093177983,-32.8793076,-68.8234793,Interseccion,Point
1093177988,-32.8793135,-68.8247133,Interseccion,Point
1093177991,-32.8760019,-68.8239452,Interseccion,Point
1093178001,-32.8783092,-68.8234238,Interseccion,Point
1093178002,-32.8768088,-68.8224502,Interseccion,Point
1093178003,-32.8780595,-68.8250015,Interseccion,Point
1093178005,-32.879316,-68.8218764,Interseccion,Point
1093178006,-32.8765558,-68.825169,Interseccion,Point
1093178023,-32.8769035,-68.8240897,Interseccion,Point
1093178027,-32.8757444,-68.8230496,Interseccion,Point
1093178028,-32.8783032,-68.8244614,Interseccion,Point
1093178044,-32.8792822,-68.825939,Interseccion,Point
1093178048,-32.8781037,-68.8263276,Interseccion,Point
1095189603,-32.8735149,-68.8186442,Interseccion,Point
1095189608,-32.8742818,-68.8202633,Interseccion,Point
1095189618,-32.8766362,-68.8206996,Interseccion,Point
1095189625,-32.8747252,-68.8189747,Interseccion,Point
1095189647,-32.8793196,-68.8207393,Interseccion,Point
1095189651,-32.8757349,-68.8233471,Interseccion,Point
1095189654,-32.8768779,-68.8194593,Interseccion,Point
1095189658,-32.8751549,-68.8204368,Interseccion,Point
1095189663,-32.8738705,-68.8193917,Interseccion,Point
1095189698,-32.8744174,-68.8203175,Interseccion,Point
1095189707,-32.875139,-68.816897,Interseccion,Point
1095189721,-32.8776079,-68.8221489,Interseccion,Point
1095189726,-32.8783315,-68.819584,Interseccion,Point
1095189745,-32.8778598,-68.8185816,Interseccion,Point
1095189773,-32.8783248,-68.8207393,Interseccion,Point
1095189799,-32.8758361,-68.8206632,Interseccion,Point
1095189811,-32.8767657,-68.8163461,Interseccion,Point
1095189826,-32.8744589,-68.8202217,Interseccion,Point
1095189841,-32.8774274,-68.8207139,Interseccion,Point
1095189845,-32.8725385,-68.8161714,Interseccion,Point
1095189868,-32.8776613,-68.8195291,Interseccion,Point
1095189876,-32.8793267,-68.8196956,Interseccion,Point
1095189883,-32.8775034,-68.8164955,Interseccion,Point
1095189925,-32.8740148,-68.8187801,Interseccion,Point
1095189969,-32.8765558,-68.8173001,Interseccion,Point
1095189994,-32.8749,-68.8215652,Interseccion,Point
1095190009,-32.8770663,-68.8184705,Interseccion,Point
1095190011,-32.8782479,-68.8167285,Interseccion,Point
1095190015,-32.8761146,-68.8194006,Interseccion,Point
1095190026,-32.8744455,-68.8166899,Interseccion,Point
1097956812,-32.8995666,-68.8477697,Interseccion,Point
1098025180,-32.9161663,-68.8541759,Interseccion,Point
1098025184,-32.916258,-68.8534434,Interseccion,Point
1098025234,-32.9159947,-68.8555478,Interseccion,Point
1098025236,-32.9159069,-68.8562495,Interseccion,Point
1098025242,-32.9160813,-68.8548556,Interseccion,Point
1098603300,-32.8973925,-68.8188206,Interseccion,Point
1098925070,-32.8804203,-68.8199245,Interseccion,Point
1098925081,-32.8854109,-68.8238892,Interseccion,Point
1098925088,-32.89359,-68.8285606,Interseccion,Point
1098925093,-32.8831763,-68.8234954,Interseccion,Point
1098925097,-32.8814466,-68.8211985,Interseccion,Point
1098925103,-32.8804596,-68.8261456,Interseccion,Point
1098925107,-32.8870245,-68.8241461,Interseccion,Point
1098925108,-32.8853604,-68.8249048,Interseccion,Point
1098925109,-32.8756321,-68.8181513,Interseccion,Point
1098925112,-32.8829754,-68.8134169,Interseccion,Point
1098925114,-32.8831225,-68.8268834,Interseccion,Point
1098925115,-32.8831542,-68.8247201,Interseccion,Point
1098925123,-32.8824077,-68.8211002,Interseccion,Point
1098925128,-32.8916086,-68.8281913,Interseccion,Point
1098925130,-32.8790916,-68.8133101,Interseccion,Point
1098925137,-32.8862855,-68.8147794,Interseccion,Point
1098925139,-32.8852591,-68.8269453,Interseccion,Point
1098925140,-32.8839413,-68.8247752,Interseccion,Point
1098925149,-32.876332,-68.8183676,Interseccion,Point
1098925152,-32.8942056,-68.8252626,Interseccion,Point
1098925159,-32.8800461,-68.8133745,Interseccion,Point
1098925160,-32.8830832,-68.8210485,Interseccion,Point
1098925163,-32.8804178,-68.8267225,Interseccion,Point
1098925164,-32.8814746,-68.8248796,Interseccion,Point
1098925171,-32.8792525,-68.8266184,Interseccion,Point
1098925173,-32.8831623,-68.8230568,Interseccion,Point
1098925182,-32.8729585,-68.8173811,Interseccion,Point
1098925184,-32.8849661,-68.8210134,Interseccion,Point
1098925187,-32.8822105,-68.8248103,Interseccion,Point
1098925198,-32.884189,-68.814045,Interseccion,Point
1098925200,-32.888958,-68.8278595,Interseccion,Point
1098925201,-32.882226,-68.8236634,Interseccion,Point
1098925208,-32.8806075,-68.8210345,Interseccion,Point
1098925212,-32.8906474,-68.824701,Interseccion,Point
1098925219,-32.8742281,-68.8177418,Interseccion,Point
1098925234,-32.8804075,-68.8269428,Interseccion,Point
1098925241,-32.8802875,-68.8186915,Interseccion,Point
1098925243,-32.88935,-68.8171676,Interseccion,Point
1098925245,-32.8838996,-68.8269038,Interseccion,Point
1098925264,-32.8839503,-68.823638,Interseccion,Point
1098925265,-32.8890555,-68.825201,Interseccion,Point
1098925266,-32.8801507,-68.8156777,Interseccion,Point
1098925267,-32.889222,-68.820657,Interseccion,Point
1098925273,-32.8805443,-68.8248318,Interseccion,Point
1098925279,-32.8815131,-68.8223621,Interseccion,Point
1098925283,-32.8930933,-68.8250871,Interseccion,Point
1098925289,-32.8848819,-68.8238066,Interseccion,Point
1098925292,-32.8841057,-68.8210309,Interseccion,Point
1098925297,-32.8812888,-68.8268041,Interseccion,Point
1098925312,-32.8808613,-68.8133725,Interseccion,Point
1098925313,-32.887864,-68.8276983,Interseccion,Point
1098925315,-32.8735758,-68.8164328,Interseccion,Point
1100383392,-32.8958575,-68.8333745,Interseccion,Point
1100383398,-32.8973871,-68.8335174,Interseccion,Point
1100383407,-32.897052,-68.833172,Interseccion,Point
1100413279,-32.8964876,-68.8320292,Interseccion,Point
1100413310,-32.8971676,-68.828695,Interseccion,Point
1100413329,-32.896241,-68.8326143,Interseccion,Point
1100413332,-32.8967241,-68.8329321,Interseccion,Point
1100447014,-32.8928221,-68.8305941,Interseccion,Point
1100447032,-32.8936028,-68.8308593,Interseccion,Point
1100500276,-32.8675096,-68.8128637,Interseccion,Point
1100528246,-32.8717576,-68.817532,Interseccion,Point
1100528252,-32.8671523,-68.8128422,Interseccion,Point
1100528257,-32.8720963,-68.817296,Interseccion,Point
1100528289,-32.8674219,-68.8130228,Interseccion,Point
1100528319,-32.8700712,-68.8150159,Interseccion,Point
1100528334,-32.8792114,-68.8272163,Interseccion,Point
1100603500,-32.8938712,-68.8298206,Interseccion,Point
1100603503,-32.893745,-68.8296583,Interseccion,Point
1100603505,-32.8946726,-68.81757,Interseccion,Point
1102256348,-32.909448,-68.8489197,Interseccion,Point
1102256353,-32.9102939,-68.8491129,Interseccion,Point
1102288036,-32.9074333,-68.8695153,Interseccion,Point
1102288039,-32.9060701,-68.8699319,Interseccion,Point
1102288045,-32.9074848,-68.8698492,Interseccion,Point
1102288056,-32.908775,-68.8724867,Interseccion,Point
1102288068,-32.9125415,-68.8701383,Interseccion,Point
1102288076,-32.905115,-68.8716777,Interseccion,Point
1102288078,-32.9058934,-68.8682634,Interseccion,Point
1102288085,-32.9072237,-68.8681578,Interseccion,Point
1102288094,-32.9056386,-68.8667498,Interseccion,Point
1102288095,-32.9058636,-68.868109,Interseccion,Point
1102288099,-32.909615,-68.8719073,Interseccion,Point
1102288106,-32.9071188,-68.867478,Interseccion,Point
1102288107,-32.9058009,-68.874832,Interseccion,Point
1102288115,-32.9063493,-68.8713365,Interseccion,Point
1102288124,-32.9059181,-68.8684353,Interseccion,Point
1102288129,-32.9150666,-68.8692511,Interseccion,Point
1102288133,-32.9047483,-68.8755012,Interseccion,Point
1102288140,-32.9100548,-68.8710828,Interseccion,Point
1102288144,-32.9138112,-68.8697575,Interseccion,Point
1102288147,-32.9050001,-68.8744501,Interseccion,Point
1102288159,-32.9057718,-68.8675604,Interseccion,Point
1102288161,-32.9019375,-68.8726087,Interseccion,Point
1102288164,-32.9104053,-68.8713522,Interseccion,Point
1102288189,-32.9058356,-68.8679236,Interseccion,Point
1102288200,-32.9072754,-68.8684924,Interseccion,Point
1102288231,-32.9062448,-68.8734786,Interseccion,Point
1102288242,-32.9045112,-68.8671127,Interseccion,Point
1102288260,-32.9076017,-68.8741039,Interseccion,Point
1102288269,-32.9071709,-68.8678154,Interseccion,Point
1102288273,-32.9073309,-68.8688518,Interseccion,Point
1102288283,-32.9059751,-68.8687761,Interseccion,Point
1102288287,-32.9054585,-68.8758541,Interseccion,Point
1102288291,-32.9061352,-68.8697873,Interseccion,Point
1102288294,-32.91512,-68.8693669,Interseccion,Point
1102288296,-32.9060033,-68.8689447,Interseccion,Point
1102288303,-32.9045021,-68.8679233,Interseccion,Point
1102288311,-32.9075878,-68.8706169,Interseccion,Point
1102288315,-32.9060329,-68.869122,Interseccion,Point
1102288318,-32.9058078,-68.8677756,Interseccion,Point
1102288325,-32.9061881,-68.8709811,Interseccion,Point
1102288328,-32.9157991,-68.8689943,Interseccion,Point
1102288331,-32.907382,-68.8691827,Interseccion,Point
1102288339,-32.9076127,-68.8756316,Interseccion,Point
1102288341,-32.9050292,-68.8728916,Interseccion,Point
1102288342,-32.9060801,-68.8694305,Interseccion,Point
1102288343,-32.9124937,-68.8700161,Interseccion,Point
1102288345,-32.9087016,-68.8723854,Interseccion,Point
1102288346,-32.9059433,-68.8685861,Interseccion,Point
1102406707,-32.9066375,-68.8752197,Interseccion,Point
1102406708,-32.902143,-68.8712411,Interseccion,Point
1102406721,-32.9008106,-68.8749276,Interseccion,Point
1102406728,-32.9011915,-68.869873,Interseccion,Point
1102406730,-32.9009332,-68.8715528,Interseccion,Point
1102406739,-32.9017679,-68.8664125,Interseccion,Point
1102406756,-32.9012779,-68.8693419,Interseccion,Point
1102406763,-32.9017161,-68.8749967,Interseccion,Point
1102406765,-32.9019626,-68.8723722,Interseccion,Point
1102406767,-32.9023793,-68.8750896,Interseccion,Point
1102406770,-32.9132844,-68.8762632,Interseccion,Point
1102406780,-32.9016598,-68.8762409,Interseccion,Point
1102406782,-32.9026804,-68.8676813,Interseccion,Point
1102406783,-32.9030537,-68.8751927,Interseccion,Point
1102406784,-32.9037784,-68.8738672,Interseccion,Point
1102406793,-32.90138,-68.8687357,Interseccion,Point
1102406795,-32.9022278,-68.8706771,Interseccion,Point
1102406796,-32.901012,-68.870999,Interseccion,Point
1102406803,-32.9031298,-68.8737879,Interseccion,Point
1102406804,-32.9028903,-68.8726536,Interseccion,Point
1102406805,-32.9028651,-68.8737583,Interseccion,Point
1102406809,-32.9160377,-68.8748162,Interseccion,Point
1102406810,-32.9011035,-68.8704143,Interseccion,Point
1102406813,-32.9024369,-68.8737398,Interseccion,Point
1102406827,-32.902313,-68.8701103,Interseccion,Point
1102406828,-32.9062707,-68.8762577,Interseccion,Point
1102406838,-32.9023933,-68.8695756,Interseccion,Point
1102406842,-32.9006461,-68.8762264,Interseccion,Point
1102406851,-32.9009356,-68.8737785,Interseccion,Point
1102406865,-32.9017797,-68.8737258,Interseccion,Point
1102406889,-32.9024804,-68.8689734,Interseccion,Point
1102406893,-32.9020577,-68.8718092,Interseccion,Point
1102406906,-32.9016828,-68.8756274,Interseccion,Point
1102406928,-32.9040575,-68.8727142,Interseccion,Point
1102406930,-32.9037233,-68.8753109,Interseccion,Point
1102406932,-32.9146542,-68.8755307,Interseccion,Point
1102406934,-32.9007147,-68.8755681,Interseccion,Point
1102430603,-32.9076116,-68.8751773,Interseccion,Point
1102430605,-32.9081615,-68.8716028,Interseccion,Point
1102430616,-32.9076068,-68.872533,Interseccion,Point
1102430634,-32.9100556,-68.8761363,Interseccion,Point
1102430647,-32.9063375,-68.8732056,Interseccion,Point
1102430650,-32.9132907,-68.8720445,Interseccion,Point
1102430653,-32.9063602,-68.8728669,Interseccion,Point
1102430656,-32.9084818,-68.8742208,Interseccion,Point
1102430661,-32.9113886,-68.87608,Interseccion,Point
1102430677,-32.9063711,-68.8723465,Interseccion,Point
1102430683,-32.9050923,-68.8720035,Interseccion,Point
1102430684,-32.9128588,-68.875131,Interseccion,Point
1102430686,-32.9101334,-68.8715492,Interseccion,Point
1102430688,-32.9076054,-68.8733013,Interseccion,Point
1102430705,-32.9112138,-68.8739235,Interseccion,Point
1102430708,-32.9082568,-68.8759695,Interseccion,Point
1102430720,-32.9050673,-68.8723365,Interseccion,Point
1102430738,-32.9082724,-68.8722768,Interseccion,Point
1102430746,-32.915964,-68.871255,Interseccion,Point
1102430755,-32.9076086,-68.8715236,Interseccion,Point
1102430757,-32.9118834,-68.875594,Interseccion,Point
1102430767,-32.9076084,-68.8716103,Interseccion,Point
1102430787,-32.9063623,-68.8727307,Interseccion,Point
1102430788,-32.9156693,-68.8739792,Interseccion,Point
1102430793,-32.9082151,-68.8719461,Interseccion,Point
1102430795,-32.9119704,-68.8727681,Interseccion,Point
1102430798,-32.9076061,-68.8728921,Interseccion,Point
1102430814,-32.9081997,-68.8729639,Interseccion,Point
1102430815,-32.9082169,-68.8751867,Interseccion,Point
1102430816,-32.9076422,-68.8760685,Interseccion,Point
1102430817,-32.9116017,-68.8729635,Interseccion,Point
1102430819,-32.9076079,-68.8718682,Interseccion,Point
1102430824,-32.9090789,-68.8761498,Interseccion,Point
1102430837,-32.9142142,-68.8744063,Interseccion,Point
1102430847,-32.9076072,-68.8722628,Interseccion,Point
1102430851,-32.9084041,-68.8763621,Interseccion,Point
1102430852,-32.906368,-68.8725152,Interseccion,Point
1102430853,-32.9146432,-68.8716257,Interseccion,Point
1102430854,-32.9063698,-68.871504,Interseccion,Point
1102430855,-32.9124665,-68.8740878,Interseccion,Point
1102430861,-32.9089389,-68.8749745,Interseccion,Point
1102430867,-32.9156175,-68.8738616,Interseccion,Point
1102430868,-32.9082035,-68.8755674,Interseccion,Point
1102430869,-32.9105762,-68.8751064,Interseccion,Point
1102430870,-32.9079775,-68.875183,Interseccion,Point
1102430871,-32.9082605,-68.8726151,Interseccion,Point
1102430873,-32.9141686,-68.8742898,Interseccion,Point
1102430885,-32.9076078,-68.8719329,Interseccion,Point
1102430886,-32.9128187,-68.8750244,Interseccion,Point
1102430887,-32.9083186,-68.8746457,Interseccion,Point
1102430888,-32.9094384,-68.8732815,Interseccion,Point
1102430900,-32.907606,-68.8729568,Interseccion,Point
1102430913,-32.9101086,-68.8746687,Interseccion,Point
1102430915,-32.9076056,-68.8732228,Interseccion,Point
1102430917,-32.9063746,-68.8721925,Interseccion,Point
1102430921,-32.9063758,-68.8718503,Interseccion,Point
1102430922,-32.9097644,-68.8739609,Interseccion,Point
1102430941,-32.9109378,-68.8733296,Interseccion,Point
1102430943,-32.9063744,-68.8720138,Interseccion,Point
1102430947,-32.9119132,-68.8756777,Interseccion,Point
1102430951,-32.9138046,-68.8733549,Interseccion,Point
1102430955,-32.9081528,-68.8732953,Interseccion,Point
1102430958,-32.9076823,-68.8764663,Interseccion,Point
1102430976,-32.9076073,-68.8722127,Interseccion,Point
1102430979,-32.9114985,-68.8746033,Interseccion,Point
1102430982,-32.905044,-68.8726695,Interseccion,Point
1102430993,-32.9063728,-68.8716739,Interseccion,Point
1102431000,-32.9051753,-68.8713247,Interseccion,Point
1102431007,-32.9076066,-68.8725995,Interseccion,Point
1102431011,-32.9102925,-68.875249,Interseccion,Point
1102431017,-32.9076048,-68.8736471,Interseccion,Point
1102505334,-32.9157022,-68.8706698,Interseccion,Point
1102505341,-32.9135126,-68.8726198,Interseccion,Point
1102505346,-32.9127976,-68.8707792,Interseccion,Point
1102505351,-32.9137578,-68.8696361,Interseccion,Point
1102505353,-32.9118269,-68.8744331,Interseccion,Point
1102505355,-32.9118305,-68.873544,Interseccion,Point
1102505369,-32.9152131,-68.8729198,Interseccion,Point
1102505380,-32.9139442,-68.8759097,Interseccion,Point
1102505384,-32.9113167,-68.8731207,Interseccion,Point
1102505397,-32.9112102,-68.8725096,Interseccion,Point
1102505399,-32.9113881,-68.8724114,Interseccion,Point
1102505416,-32.9121875,-68.8733457,Interseccion,Point
1102505423,-32.9143937,-68.871075,Interseccion,Point
1102505445,-32.911759,-68.8722056,Interseccion,Point
1102505446,-32.9161948,-68.8718023,Interseccion,Point
1102505464,-32.9107094,-68.8711579,Interseccion,Point
1102505469,-32.9121188,-68.8742803,Interseccion,Point
1102505487,-32.913061,-68.8714782,Interseccion,Point
1102505490,-32.9153263,-68.8765123,Interseccion,Point
1102505492,-32.9112356,-68.8708091,Interseccion,Point
1102505496,-32.9147442,-68.8639951,Interseccion,Point
1102505510,-32.9106937,-68.8727962,Interseccion,Point
1102505512,-32.9148923,-68.872201,Interseccion,Point
1102505519,-32.9149915,-68.8753522,Interseccion,Point
1102505521,-32.9115513,-68.8737106,Interseccion,Point
1102523299,-32.8818556,-68.8732551,Interseccion,Point
1102523318,-32.8818585,-68.8715451,Interseccion,Point
1102523359,-32.8818835,-68.8733063,Interseccion,Point
1102523367,-32.8828217,-68.8662829,Interseccion,Point
1102523420,-32.8839614,-68.8735171,Interseccion,Point
1102523431,-32.8815384,-68.8732322,Interseccion,Point
1102523503,-32.883664,-68.8616783,Interseccion,Point
1102523527,-32.8815788,-68.8736471,Interseccion,Point
